paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
p300,4,version_38,0,temporal_array,480,46,120,0.7107063609467456,ok,0,0.7095090606508875,0.7107063609467456,0.0,0.6875,0
p300,5,version_36,0,stratified,24,42,6,0.6927271374727236,ungateable,,,0.6927271374727236,0.0,,
p300,5,version_36,0,stratified,24,43,6,0.6928833564768896,ungateable,,,0.6928833564768896,0.0,,
p300,5,version_36,0,stratified,24,44,6,0.694326522515374,ungateable,,,0.694326522515374,0.0,,
p300,5,version_36,0,stratified,24,45,6,0.6979294782781194,ungateable,,,0.6979294782781194,0.0,,
p300,5,version_36,0,stratified,24,46,6,0.6921642531243801,ungateable,,,0.6921642531243801,0.0,,
p300,5,version_36,0,stratified,48,42,12,0.6927397959183674,ok,0,0.6928635204081633,0.6927397959183674,0.0,0.7,0
p300,5,version_36,0,stratified,48,43,12,0.6937448979591836,ok,1,0.6553341836734694,0.6553341836734694,-0.03841071428571419,0.75,23
p300,5,version_36,0,stratified,48,44,12,0.6945612244897958,ok,0,0.6944540816326532,0.6945612244897958,0.0,0.7,0
p300,5,version_36,0,stratified,48,45,12,0.6959770408163266,ok,1,0.6542474489795919,0.6542474489795919,-0.04172959183673475,0.55,32
p300,5,version_36,0,stratified,48,46,12,0.6919668367346938,ok,0,0.6917627551020408,0.6919668367346938,0.0,0.7,0
