paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
als,1,version_35,0,stratified,24,42,6,0.544026621746598,ungateable,,,0.544026621746598,0.0,,
als,1,version_35,0,stratified,24,43,6,0.5452482989826926,ungateable,,,0.5452482989826926,0.0,,
als,1,version_35,0,stratified,24,44,6,0.5430807405205443,ungateable,,,0.5430807405205443,0.0,,
als,1,version_35,0,stratified,24,45,6,0.5466553540758357,ungateable,,,0.5466553540758357,0.0,,
als,1,version_35,0,stratified,24,46,6,0.5450715913594927,ungateable,,,0.5450715913594927,0.0,,
als,1,version_35,0,stratified,48,42,12,0.5445287179658526,ok,0,0.5446527615356342,0.5445287179658526,0.0,0.6,0
als,1,version_35,0,stratified,48,43,12,0.5455227371445756,ok,0,0.54550185438872,0.5455227371445756,0.0,0.5,0
als,1,version_35,0,stratified,48,44,12,0.5419810217514786,ok,0,0.5421334658692238,0.5419810217514786,0.0,0.5,0
als,1,version_35,0,stratified,48,45,12,0.5479764609575997,ok,1,0.5462016355374386,0.5462016355374386,-0.0017748254201610525,0.35,10
als,1,version_35,0,stratified,48,46,12,0.5428301146045641,ok,0,0.5428819038390859,0.5428301146045641,0.0,0.9,0
als,1,version_35,0,stratified,96,42,24,0.542920471256113,ok,0,0.5439312523511508,0.542920471256113,0.0,0.675,7
