paradigm,subject,montage_condition,permute_k,permute_seed,n_displaced,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,n_purged,status,fold,fold_mode,checkpoint_val_auc,montage_source,effective_montage
mi,99,perm_k2,2,101,2,stratified,100,42,session,0.776031894934334,0.7610225140712945,-0.01500938086303949,100,134,0.38,0.3880597014925373,0.22,0.2835820895522388,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,100,43,session,0.7181050656660413,0.6873827392120074,-0.030722326454033833,100,134,0.38,0.3880597014925373,0.21,0.291044776119403,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,100,44,session,0.7699343339587241,0.7443714821763602,-0.02556285178236395,100,134,0.38,0.3880597014925373,0.27,0.2462686567164179,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,100,45,session,0.7563320825515947,0.7234990619136961,-0.03283302063789861,100,134,0.38,0.3880597014925373,0.25,0.26119402985074625,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,100,46,session,0.7849437148217636,0.7188086303939962,-0.06613508442776739,100,134,0.38,0.3880597014925373,0.24,0.26865671641791045,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,200,42,session,0.8278388278388278,0.8131868131868132,-0.0146520146520146,200,34,0.385,0.38235294117647056,0.235,0.38235294117647056,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,200,43,session,0.6666666666666666,0.6593406593406593,-0.0073260073260073,200,34,0.385,0.38235294117647056,0.25,0.29411764705882354,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,200,44,session,0.7216117216117216,0.6776556776556777,-0.04395604395604391,200,34,0.385,0.38235294117647056,0.24,0.35294117647058826,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,200,45,session,0.7948717948717949,0.8315018315018315,0.03663003663003661,200,34,0.385,0.38235294117647056,0.25,0.29411764705882354,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
mi,99,perm_k2,2,101,2,stratified,200,46,session,0.7655677655677656,0.7435897435897436,-0.02197802197802201,200,34,0.385,0.38235294117647056,0.255,0.2647058823529412,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|CP4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|FC4
