paradigm,subject,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,purge_k,n_purged,status,fold,fold_mode,checkpoint,checkpoint_val_auc,montage_source,n_channels,n_epochs_total,channels
mi,99,stratified_task_only,10,45,session,0.7344054168429962,0.601184934405417,-0.13322048243757922,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,10,46,session,0.7529411764705882,0.5567498942022853,-0.19619128226830296,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,20,42,session,0.7256529850746268,0.6844216417910447,-0.041231343283582134,20,214,0.5,0.37383177570093457,0.0,0.2803738317757009,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,20,43,session,0.7083955223880598,0.7128731343283582,0.004477611940298387,20,214,0.5,0.37383177570093457,0.0,0.2803738317757009,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,20,44,session,0.744402985074627,0.5430037313432836,-0.20139925373134338,20,214,0.5,0.37383177570093457,0.0,0.2803738317757009,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,20,45,session,0.7382462686567165,0.6541044776119403,-0.08414179104477615,20,214,0.5,0.37383177570093457,0.0,0.2803738317757009,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,20,46,session,0.741044776119403,0.684141791044776,-0.05690298507462699,20,214,0.5,0.37383177570093457,0.0,0.2803738317757009,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,50,42,session,0.7389322916666667,0.6485677083333333,-0.09036458333333341,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,50,43,session,0.7049479166666666,0.708203125,0.0032552083333334814,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,50,44,session,0.7687499999999999,0.5893229166666666,-0.17942708333333335,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,50,45,session,0.7399739583333333,0.6825520833333333,-0.05742187500000007,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,50,46,session,0.7608072916666666,0.6739583333333333,-0.08684895833333328,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,100,42,session,0.7280701754385964,0.6795504385964912,-0.0485197368421052,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,100,43,session,0.7286184210526315,0.6581688596491228,-0.07044956140350878,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,100,44,session,0.771655701754386,0.6392543859649122,-0.13240131578947378,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,100,45,session,0.7234100877192983,0.6894188596491228,-0.033991228070175517,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,100,46,session,0.737390350877193,0.7198464912280702,-0.01754385964912275,100,134,0.52,0.2835820895522388,0.0,0.44776119402985076,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,150,42,session,0.8009259259259259,0.6493055555555555,-0.15162037037037046,150,84,0.52,0.14285714285714285,0.0,0.7142857142857143,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,150,43,session,0.6238425925925926,0.5659722222222222,-0.05787037037037035,150,84,0.52,0.14285714285714285,0.0,0.7142857142857143,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,150,44,session,0.8449074074074074,0.5949074074074074,-0.25,150,84,0.52,0.14285714285714285,0.0,0.7142857142857143,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,150,45,session,0.7928240740740741,0.8009259259259259,0.00810185185185186,150,84,0.52,0.14285714285714285,0.0,0.7142857142857143,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,stratified_task_only,150,46,session,0.8217592592592593,0.5891203703703703,-0.23263888888888895,150,84,0.52,0.14285714285714285,0.0,0.7142857142857143,0,0,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,42,session,0.7721139430284859,0.49737631184407793,-0.27473763118440797,10,150,0.4,0.38666666666666666,0.2,0.25333333333333335,5,74,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,43,session,0.7626050420168068,0.6399159663865546,-0.12268907563025222,10,141,0.4,0.3971631205673759,0.3,0.24113475177304963,5,83,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,44,session,0.7169540229885057,0.5660919540229885,-0.15086206896551724,10,143,0.4,0.3916083916083916,0.4,0.24475524475524477,5,81,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,45,session,0.7425586438005125,0.6777054997043169,-0.06485314409619558,10,146,0.4,0.3904109589041096,0.3,0.2465753424657534,5,78,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,46,session,0.7373949579831933,0.6890756302521008,-0.04831932773109249,10,158,0.4,0.35443037974683544,0.1,0.310126582278481,5,66,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,42,session,0.7414965986394559,0.6575963718820862,-0.08390022675736974,20,98,0.4,0.35714285714285715,0.15,0.2755102040816326,5,116,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,43,session,0.7354166666666667,0.6465277777777778,-0.0888888888888889,20,77,0.4,0.4155844155844156,0.25,0.2077922077922078,5,137,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,44,session,0.7511688311688313,0.6950649350649352,-0.0561038961038961,20,90,0.4,0.3888888888888889,0.4,0.24444444444444444,5,124,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,45,session,0.6712662337662337,0.5665584415584415,-0.10470779220779225,20,72,0.4,0.3888888888888889,0.3,0.2361111111111111,5,142,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,46,session,0.6629452418926103,0.5959595959595959,-0.06698564593301437,20,90,0.4,0.36666666666666664,0.2,0.25555555555555554,5,124,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,42,session,0.6904761904761905,0.7857142857142857,0.09523809523809523,50,17,0.38,0.17647058823529413,0.22,0.5882352941176471,5,167,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,43,session,0.8,0.76,-0.040000000000000036,50,10,0.38,0.5,0.22,0.2,5,174,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,44,session,nan,nan,nan,50,12,0.38,0.0,0.3,0.75,5,172,degenerate_eval_single_class,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,45,session,0.625,0.5,-0.125,50,8,0.38,0.5,0.3,0.0,5,176,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,46,session,0.8333333333333334,0.5,-0.33333333333333337,50,8,0.38,0.25,0.24,0.75,5,176,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,100,42,session,nan,nan,nan,100,0,0.38,nan,0.22,nan,5,134,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,100,43,session,nan,nan,nan,100,0,0.38,nan,0.21,nan,5,134,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,100,44,session,nan,nan,nan,100,0,0.38,nan,0.27,nan,5,134,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,100,45,session,nan,nan,nan,100,0,0.38,nan,0.25,nan,5,134,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,100,46,session,nan,nan,nan,100,0,0.38,nan,0.24,nan,5,134,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,150,42,session,nan,nan,nan,150,0,0.38666666666666666,nan,0.23333333333333334,nan,5,84,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,150,43,session,nan,nan,nan,150,0,0.38666666666666666,nan,0.25333333333333335,nan,5,84,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,150,44,session,nan,nan,nan,150,0,0.38666666666666666,nan,0.24666666666666667,nan,5,84,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,150,45,session,nan,nan,nan,150,0,0.38666666666666666,nan,0.24666666666666667,nan,5,84,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,150,46,session,nan,nan,nan,150,0,0.38666666666666666,nan,0.22666666666666666,nan,5,84,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,200,42,session,nan,nan,nan,200,0,0.385,nan,0.235,nan,5,34,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,200,43,session,nan,nan,nan,200,0,0.385,nan,0.25,nan,5,34,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,200,44,session,nan,nan,nan,200,0,0.385,nan,0.24,nan,5,34,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,200,45,session,nan,nan,nan,200,0,0.385,nan,0.25,nan,5,34,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,200,46,session,nan,nan,nan,200,0,0.385,nan,0.255,nan,5,34,degenerate_empty_eval,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,42,session,0.7527071563088512,0.5175376647834274,-0.23516949152542377,10,190,0.4,0.37894736842105264,0.2,0.2631578947368421,2,34,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,43,session,0.717714424951267,0.5935672514619883,-0.12414717348927873,10,186,0.4,0.3870967741935484,0.3,0.24193548387096775,2,38,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,44,session,0.7360333531864205,0.5659321024419297,-0.17010125074449078,10,188,0.4,0.3882978723404255,0.4,0.24468085106382978,2,36,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,45,session,0.7508454106280192,0.6919082125603865,-0.05893719806763276,10,187,0.4,0.3850267379679144,0.3,0.25133689839572193,2,37,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,10,46,session,0.737573362079291,0.6913402802730867,-0.046233081806204335,10,190,0.4,0.3631578947368421,0.1,0.2894736842105263,2,34,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,42,session,0.7419063121721832,0.6449629227708447,-0.09694338940133851,20,154,0.4,0.37012987012987014,0.15,0.2922077922077922,2,60,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,43,session,0.6986356340288925,0.6544943820224719,-0.044141252006420606,20,145,0.4,0.38620689655172413,0.25,0.2413793103448276,2,69,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,44,session,0.7396739130434783,0.6327898550724638,-0.10688405797101452,20,152,0.4,0.39473684210526316,0.4,0.21710526315789475,2,62,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,45,session,0.7329888027562446,0.6444875107665805,-0.08850129198966405,20,140,0.4,0.38571428571428573,0.3,0.25,2,74,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,20,46,session,0.7368012422360248,0.6426630434782609,-0.09413819875776397,20,148,0.4,0.3783783783783784,0.2,0.2702702702702703,2,66,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,42,session,0.716820987654321,0.6296296296296297,-0.08719135802469136,50,75,0.38,0.36,0.22,0.30666666666666664,2,109,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,43,session,0.759780370624571,0.6767330130404942,-0.08304735758407689,50,78,0.38,0.3974358974358974,0.22,0.24358974358974358,2,106,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,44,session,0.7164750957854406,0.6490421455938697,-0.0674329501915708,50,74,0.38,0.3918918918918919,0.3,0.25675675675675674,2,110,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,45,session,0.7478991596638656,0.6974789915966386,-0.050420168067226934,50,55,0.38,0.38181818181818183,0.3,0.2545454545454545,2,129,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,50,46,session,0.7580246913580247,0.6469135802469136,-0.11111111111111116,50,72,0.38,0.375,0.24,0.3055555555555556,2,112,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,purged_stratified,100,42,session,0.7857142857142857,0.7142857142857143,-0.0714285714285714,100,15,0.38,0.06666666666666667,0.22,0.6,2,119,ok,version_41,average,lightning_logs/version_41/checkpoints/best-epoch=060-val/roc_auc=0.7625.ckpt,0.7625,recorded,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
